worker_id,state,sex,marital_status,religion,social_group,urban_rural,education,employment_type,employer_type,age,annual_wage_inr,work_hours_year,contract_status,is_migrant,language,low_resource_language,wage_violation_prob,wage_below_minimum,rights_awareness,ai_usability_score,social_protection_gap
4355,West Bengal,Male,Unmarried,Hindu,Forward caste,Urban,Middle (6-9),regular_informal,private_individual,19,30794,1775,none,False,Bengali,False,0.42,False,0.11,3,0.417
4356,Rajasthan,Male,Unmarried,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,18,57154,2350,none,False,Hindi,False,0.868,True,0.17,2,0.874
4357,Rajasthan,Female,Married,Hindu,OBC,Urban,Middle (6-9),casual_piecework,private_firm,22,68270,710,none,False,Hindi,False,0.99,True,0.229,3,0.781
4358,Madhya Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,other,27,50909,1810,none,False,Hindi,False,0.99,True,0.235,2,0.854
4359,Andhra Pradesh,Male,Unmarried,Hindu,Dalit (SC),Rural,Post-graduate (16+),regular_informal,private_individual,18,43221,2962,none,True,Telugu,False,0.655,True,0.591,4,0.598
4360,Assam,Male,Married,Hindu,Adivasi (ST),Urban,Middle (6-9),regular_informal,private_individual,49,95681,2936,none,True,Hindi,False,0.655,True,0.09,3,0.823
4361,Nagaland,Male,Unmarried,Hindu,Forward caste,Rural,Middle (6-9),casual_daily,mgnrega,23,70,207,none,True,Hindi,False,0.99,True,0.198,2,0.866
4362,Maharashtra,Male,Married,Hindu,OBC,Rural,Higher Sec (12-14),casual_daily,private_individual,26,18583,1579,none,True,Marathi,False,0.99,True,0.313,3,0.756
4363,Uttar Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,25,3675,2070,none,True,Hindi,False,0.99,True,0.306,2,0.833
4364,Haryana,Male,Unmarried,Hindu,Dalit (SC),Urban,Middle (6-9),casual_daily,private_firm,20,45762,396,none,False,Hindi,False,0.99,True,0.238,3,0.779
4365,Andhra Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Higher Sec (12-14),regular_informal,private_firm,28,63762,1890,written,False,Telugu,False,0.36,True,0.437,3,0.719
4366,Goa,Male,Married,Hindu,Dalit (SC),Urban,Higher Sec (12-14),regular_informal,private_individual,25,72413,2829,none,False,Hindi,False,0.504,False,0.242,4,0.302
4367,Gujarat,Male,Married,Christian,Christian/Sikh/Jain,Urban,1-4 yrs,casual_piecework,private_individual,63,31102,742,none,True,Hindi,False,0.99,True,0.77,1,0.769
4368,Maharashtra,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,private_individual,48,20592,2469,none,False,Marathi,False,0.868,True,0.186,2,0.869
4369,Tamil Nadu,Male,Separated/Divorced,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,mgnrega,25,2276,1535,none,False,Tamil,False,0.99,True,0.235,1,0.93
4370,Karnataka,Male,Unmarried,Hindu,Forward caste,Rural,Middle (6-9),casual_daily,private_individual,21,36176,1559,none,True,Kannada,False,0.99,True,0.088,2,0.899
4371,Jharkhand,Male,Married,Muslim,Muslim,Urban,Graduate (15),regular_informal,private_individual,42,68497,2999,none,True,Nagpuri,True,0.546,True,0.94,4,0.493
4372,Uttar Pradesh,Male,Married,Hindu,OBC,Rural,Primary (5),casual_daily,private_individual,39,7085,2442,none,True,Bhojpuri,True,0.99,True,0.542,1,0.837
4373,Tamil Nadu,Female,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,mgnrega,19,1920,496,none,False,Tamil,False,0.99,True,0.221,1,0.934
4374,Tamil Nadu,Female,Married,Hindu,Dalit (SC),Urban,1-4 yrs,casual_piecework,other,25,22665,1770,none,False,Tamil,False,0.99,False,0.161,1,0.552
4375,Madhya Pradesh,Male,Married,Hindu,Brahmin,Rural,Middle (6-9),casual_daily,private_individual,25,20978,2970,none,True,Urdu,False,0.99,True,0.171,2,0.874
4376,Assam,Male,Married,Muslim,Muslim,Urban,1-4 yrs,casual_daily,private_individual,29,73282,1550,none,False,Hindi,False,0.868,False,0.183,1,0.545
4377,Rajasthan,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_firm,21,37248,1994,none,True,Hindi,False,0.99,True,0.779,2,0.691
4378,Haryana,Male,Married,Hindu,Dalit (SC),Rural,Graduate (15),casual_daily,private_individual,29,72158,2913,none,False,Hindi,False,0.99,True,0.571,4,0.604
4379,Karnataka,Male,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,private_individual,30,50396,2064,none,True,Kannada,False,0.99,True,0.101,1,0.97
4380,Karnataka,Male,Unmarried,Hindu,OBC,Urban,Middle (6-9),casual_daily,private_individual,25,41468,1844,none,False,Kannada,False,0.868,True,0.093,3,0.822
4381,Tamil Nadu,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,private_firm,49,19130,901,none,True,Tamil,False,0.99,True,0.396,2,0.806
4382,Puducherry,Male,Married,Hindu,Brahmin,Rural,Higher Sec (12-14),short_term_contract,mgnrega,46,7056,381,verbal,False,Hindi,False,0.45,True,0.794,3,0.612
4383,Andhra Pradesh,Female,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,50,13491,1929,none,False,Telugu,False,0.99,True,0.055,1,0.984
4384,Mizoram,Female,Unmarried,Christian,Adivasi (ST),Urban,Secondary (10-11),regular_informal,other_govt_program,20,9933,2972,none,False,Hindi,False,0.58,False,0.499,4,0.225
4385,Punjab,Male,Separated/Divorced,Muslim,Muslim,Urban,1-4 yrs,casual_daily,private_firm,56,45697,2962,none,False,Hindi,False,0.868,True,0.125,1,0.963
4386,Uttarakhand,Male,Married,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,other_govt_program,50,9565,1683,none,True,Hindi,False,0.99,True,0.031,1,0.991
4387,Karnataka,Male,Married,Jain,Christian/Sikh/Jain,Urban,Higher Sec (12-14),casual_daily,private_individual,35,142399,1611,none,True,Hindi,False,0.99,True,0.347,4,0.671
4388,Maharashtra,Male,Unmarried,Hindu,Forward caste,Rural,1-4 yrs,casual_piecework,private_individual,29,28252,1616,none,True,Marathi,False,0.99,True,0.026,1,0.992
4389,Karnataka,Male,Unmarried,Hindu,Dalit (SC),Urban,Higher Sec (12-14),casual_daily,private_individual,22,78936,2864,none,True,Hindi,False,0.99,True,0.428,4,0.647
4390,Gujarat,Male,Unmarried,Hindu,OBC,Urban,Middle (6-9),casual_daily,private_individual,25,13668,790,none,True,Gujarati,False,0.99,True,0.079,3,0.826
4391,Uttar Pradesh,Male,Unmarried,Hindu,OBC,Urban,Graduate (15),regular_informal,private_individual,21,33851,2910,none,False,Hindi,False,0.42,False,0.18,5,0.246
4392,Mizoram,Male,Married,Christian,Adivasi (ST),Rural,Secondary (10-11),casual_daily,mgnrega,32,39133,2098,none,True,Hindi,False,0.99,True,0.18,3,0.796
4393,Rajasthan,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,other,28,17462,1778,none,True,Hindi,False,0.99,True,0.077,2,0.902
4394,West Bengal,Male,Married,Hindu,OBC,Urban,Middle (6-9),short_term_contract,mgnrega,59,486,635,verbal,False,Bengali,False,0.45,False,0.439,3,0.318
4395,Andhra Pradesh,Male,Married,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,private_individual,57,5102,1091,none,False,Telugu,False,0.99,True,0.122,1,0.963
4396,Karnataka,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_piecework,private_individual,41,6059,2075,none,False,Hindi,False,0.99,True,0.501,2,0.775
4397,Bihar,Male,Married,Hindu,Dalit (SC),Urban,Primary (5),casual_daily,private_individual,45,37274,1742,none,True,Bhojpuri,True,0.99,True,0.309,1,0.907
4398,Tamil Nadu,Female,Married,Christian,Dalit (SC),Rural,1-4 yrs,casual_daily,mgnrega,49,5801,1568,none,True,Tamil,False,0.99,True,0.114,1,0.966
4399,Delhi,Female,Married,Hindu,Brahmin,Urban,Middle (6-9),regular_informal,private_individual,50,168789,2948,none,False,Hindi,False,0.483,False,0.072,3,0.428
4400,Assam,Male,Married,Muslim,Muslim,Urban,1-4 yrs,regular_informal,private_individual,44,77069,2954,none,False,Hindi,False,0.42,False,0.229,1,0.531
4401,Himachal Pradesh,Male,Unmarried,Hindu,Forward caste,Rural,Primary (5),casual_daily,private_individual,22,23165,1567,none,False,Hindi,False,0.868,True,0.597,1,0.821
4402,Dadra & Nagar Haveli,Female,Married,Hindu,Dalit (SC),Urban,1-4 yrs,casual_daily,private_individual,31,12805,2219,none,True,Hindi,False,0.99,True,0.092,1,0.972
4403,Karnataka,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,42,20069,751,none,True,Kannada,False,0.99,True,0.151,2,0.88
4404,West Bengal,Male,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,mgnrega,60,16970,1807,none,False,Hindi,False,0.868,True,0.123,1,0.963
4405,Kerala,Male,Married,Hindu,Dalit (SC),Urban,Higher Sec (12-14),regular_informal,private_firm,36,81531,2957,written,False,Hindi,False,0.36,False,0.411,4,0.252
4406,Tamil Nadu,Male,Married,Hindu,Dalit (SC),Urban,Primary (5),casual_daily,private_firm,39,70377,2055,none,False,Tamil,False,0.99,True,0.432,2,0.795
4407,Madhya Pradesh,Female,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),regular_informal,private_individual,20,19896,507,none,False,Hindi,False,0.58,True,0.185,2,0.869
4408,Himachal Pradesh,Male,Married,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,other,24,30968,2667,none,False,Hindi,False,0.99,True,0.038,1,0.989
4409,Karnataka,Male,Married,Hindu,Forward caste,Rural,Higher Sec (12-14),casual_daily,private_individual,45,99064,1702,none,True,Kannada,False,0.99,True,0.647,3,0.656
4410,Jharkhand,Male,Married,Hindu,Dalit (SC),Rural,Secondary (10-11),regular_informal,private_individual,43,41993,2583,none,True,Santali,True,0.655,True,0.306,2,0.833
4411,Karnataka,Male,Unmarried,Hindu,Dalit (SC),Rural,Secondary (10-11),casual_daily,private_individual,18,46776,1842,none,True,Kannada,False,0.99,True,0.121,3,0.814
4412,Mizoram,Male,Married,Christian,Christian/Sikh/Jain,Urban,1-4 yrs,casual_daily,mgnrega,62,43675,655,none,False,Hindi,False,0.868,False,0.057,1,0.583
4413,Gujarat,Female,Widowed,Hindu,Forward caste,Rural,Middle (6-9),casual_piecework,private_firm,32,35320,2483,none,True,Gujarati,False,0.99,True,0.231,2,0.856
4414,Jharkhand,Male,Married,Hindu,Forward caste,Urban,1-4 yrs,casual_piecework,private_firm,27,13445,2038,none,True,Hindi,False,0.99,True,0.033,1,0.99
4415,Karnataka,Male,Married,Hindu,Adivasi (ST),Urban,Secondary (10-11),casual_daily,private_individual,36,43245,2563,none,False,Kannada,False,0.99,True,0.108,4,0.743
4416,Uttar Pradesh,Female,Married,Hindu,Brahmin,Urban,Post-graduate (16+),casual_piecework,other_govt_program,21,4600,772,none,False,Hindi,False,0.99,True,0.224,5,0.633
4417,Karnataka,Male,Unmarried,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,mgnrega,20,13724,114,none,True,Kannada,False,0.99,True,0.234,2,0.855
4418,Jharkhand,Male,Married,Tribal,Adivasi (ST),Rural,Secondary (10-11),regular_informal,private_firm,24,52512,2988,written,False,Bhojpuri,True,0.36,True,0.436,2,0.794
4419,Haryana,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,49,51707,2017,none,False,Hindi,False,0.99,True,0.479,2,0.781
4420,Himachal Pradesh,Female,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,27,10865,189,none,True,Hindi,False,0.99,True,0.464,2,0.786
4421,Andhra Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_firm,23,30525,1697,none,False,Telugu,False,0.99,True,0.161,2,0.877
4422,Punjab,Male,Married,Sikh,Christian/Sikh/Jain,Rural,Middle (6-9),casual_daily,private_individual,27,12002,1459,none,True,Hindi,False,0.99,True,0.076,2,0.902
4423,Punjab,Male,Married,Sikh,OBC,Rural,1-4 yrs,regular_informal,private_individual,42,49862,2719,none,False,Hindi,False,0.42,False,0.278,1,0.517
4424,Kerala,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_daily,private_firm,34,70335,2979,none,True,Hindi,False,0.99,True,0.059,2,0.907
4425,West Bengal,Male,Unmarried,Hindu,Forward caste,Urban,1-4 yrs,regular_informal,private_individual,23,105985,2942,none,True,Bengali,False,0.546,True,0.207,1,0.938
4426,Andhra Pradesh,Male,Unmarried,Hindu,Forward caste,Urban,Secondary (10-11),regular_informal,private_individual,23,55912,2908,none,True,Telugu,False,0.546,True,0.355,4,0.668
4427,Punjab,Female,Married,Sikh,Dalit (SC),Rural,Higher Sec (12-14),regular_informal,private_individual,30,49761,1351,none,True,Hindi,False,0.753,True,0.397,3,0.731
4428,Maharashtra,Male,Unmarried,Hindu,Christian/Sikh/Jain,Urban,Middle (6-9),casual_daily,private_firm,23,18111,1636,none,False,Marathi,False,0.868,True,0.288,3,0.764
4429,Karnataka,Female,Widowed,Hindu,OBC,Rural,Primary (5),casual_daily,private_individual,50,35852,2398,none,True,Kannada,False,0.99,True,0.28,1,0.916
4430,Andhra Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,other,35,22001,1483,none,False,Telugu,False,0.99,True,0.095,2,0.896
4431,Assam,Male,Unmarried,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,27,20381,1559,none,False,Hindi,False,0.868,False,0.066,2,0.505
4432,Uttar Pradesh,Female,Widowed,Hindu,Muslim,Urban,Middle (6-9),casual_daily,private_individual,20,35813,1392,none,True,Hindi,False,0.99,True,0.103,3,0.819
4433,West Bengal,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),casual_daily,private_individual,48,53985,2155,none,False,Bengali,False,0.99,True,0.099,1,0.97
4434,Odisha,Male,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,private_individual,27,6414,672,none,False,Odia,False,0.868,True,0.476,1,0.857
4435,Uttar Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),regular_informal,private_firm,39,71193,3650,written,True,Hindi,False,0.468,True,0.853,1,0.744
4436,West Bengal,Male,Married,Hindu,Forward caste,Rural,1-4 yrs,casual_daily,private_individual,46,5288,1535,none,False,Bengali,False,0.868,True,0.303,1,0.909
4437,Haryana,Male,Unmarried,Hindu,OBC,Rural,Middle (6-9),regular_informal,other_govt_program,23,40130,618,none,False,Hindi,False,0.42,False,0.252,2,0.449
4438,West Bengal,Male,Married,Hindu,Dalit (SC),Urban,Middle (6-9),regular_informal,private_firm,24,73064,2577,written,False,Bengali,False,0.36,False,0.667,3,0.25
4439,Punjab,Male,Married,Sikh,Dalit (SC),Rural,Middle (6-9),regular_informal,private_individual,36,76257,2716,none,False,Hindi,False,0.504,True,0.131,2,0.886
4440,Karnataka,Male,Married,Muslim,OBC,Urban,1-4 yrs,casual_daily,private_individual,49,63136,1638,none,True,Kannada,False,0.99,True,0.132,1,0.96
4441,Uttar Pradesh,Male,Married,Hindu,Forward caste,Rural,Secondary (10-11),casual_daily,other,37,39881,2866,none,False,Hindi,False,0.868,True,0.342,3,0.747
4442,Maharashtra,Female,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,45,18239,2059,none,True,Marathi,False,0.99,True,0.577,2,0.752
4443,West Bengal,Male,Widowed,Hindu,Dalit (SC),Urban,Primary (5),regular_informal,private_individual,45,44834,2534,none,False,Bengali,False,0.504,True,0.155,2,0.878
4444,Karnataka,Female,Married,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,private_individual,31,17045,948,none,False,Kannada,False,0.99,True,0.026,1,0.992
4445,Gujarat,Male,Married,Hindu,OBC,Urban,Middle (6-9),short_term_contract,private_individual,48,30250,1558,verbal,False,Gujarati,False,0.45,True,0.222,3,0.783
4446,Andhra Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),casual_daily,private_firm,48,52284,2000,none,True,Telugu,False,0.99,True,0.223,1,0.933
4447,Uttar Pradesh,Male,Unmarried,Hindu,Dalit (SC),Rural,1-4 yrs,regular_informal,private_individual,24,163245,3007,none,False,Hindi,False,0.504,True,0.364,1,0.891
4448,Delhi,Female,Married,Hindu,OBC,Urban,Higher Sec (12-14),regular_informal,private_firm,31,77050,2914,written,False,Hindi,False,0.345,False,0.754,4,0.149
4449,West Bengal,Female,Married,Hindu,Dalit (SC),Rural,1-4 yrs,short_term_contract,private_individual,45,30495,1602,verbal,False,Bengali,False,0.621,True,0.437,1,0.869
4450,Karnataka,Male,Widowed,Christian,Forward caste,Urban,1-4 yrs,casual_daily,private_individual,64,52532,1756,none,True,Hindi,False,0.99,True,0.077,1,0.977
4451,Kerala,Male,Married,Hindu,OBC,Urban,Middle (6-9),casual_piecework,private_individual,46,4095,368,none,False,Hindi,False,0.924,True,0.504,3,0.699
4452,Haryana,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,other,40,36759,2029,none,True,Hindi,False,0.99,True,0.552,2,0.759
4453,Rajasthan,Male,Unmarried,Hindu,Brahmin,Rural,Graduate (15),regular_informal,private_firm,24,105310,3965,written,False,Hindi,False,0.3,True,0.757,4,0.548
4454,Uttarakhand,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,50,21865,1407,none,True,Hindi,False,0.99,True,0.568,2,0.755
4455,Jammu & Kashmir,Male,Unmarried,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,21,10972,678,none,True,Hindi,False,0.99,True,0.183,2,0.87
4456,Punjab,Male,Unmarried,Hindu,Muslim,Rural,Graduate (15),casual_daily,private_individual,24,38911,2397,none,False,Hindi,False,0.868,False,0.425,4,0.248
4457,Punjab,Male,Unmarried,Hindu,Dalit (SC),Urban,Primary (5),short_term_contract,private_individual,18,54709,3021,verbal,False,Hindi,False,0.54,True,0.27,2,0.844
4458,West Bengal,Male,Married,Hindu,Dalit (SC),Urban,Middle (6-9),regular_informal,private_firm,30,62611,2932,written,False,Bengali,False,0.36,True,0.599,3,0.67
4459,Andhra Pradesh,Male,Unmarried,Hindu,Dalit (SC),Urban,Secondary (10-11),casual_daily,private_firm,18,23804,1685,none,True,Telugu,False,0.99,True,0.325,4,0.678
4460,West Bengal,Male,Married,Hindu,OBC,Rural,Primary (5),casual_piecework,private_individual,45,12031,1984,none,True,Hindi,False,0.99,True,0.096,1,0.971
4461,Tamil Nadu,Male,Married,Hindu,Dalit (SC),Urban,Secondary (10-11),casual_daily,private_firm,26,46003,2132,none,True,Tamil,False,0.99,True,0.083,4,0.75
4462,Andhra Pradesh,Male,Unmarried,Hindu,Dalit (SC),Urban,Higher Sec (12-14),casual_daily,private_individual,18,5473,998,none,True,Telugu,False,0.99,True,0.336,4,0.674
4463,Assam,Male,Married,Muslim,Muslim,Rural,Primary (5),casual_daily,mgnrega,34,2104,584,none,True,Hindi,False,0.99,True,0.06,1,0.982
4464,Andhra Pradesh,Male,Married,Hindu,OBC,Urban,Secondary (10-11),casual_piecework,private_individual,29,67350,1452,none,True,Telugu,False,0.99,True,0.147,4,0.731
4465,Gujarat,Male,Unmarried,Hindu,Dalit (SC),Urban,Middle (6-9),casual_daily,private_individual,19,45355,1761,none,True,Gujarati,False,0.99,True,0.133,3,0.81
4466,Karnataka,Female,Widowed,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,private_individual,51,11409,1668,none,True,Hindi,False,0.99,True,0.093,1,0.972
4467,Bihar,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,private_individual,42,33563,2386,none,False,Bhojpuri,True,0.868,False,0.22,1,0.534
4468,Karnataka,Female,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_firm,27,12953,1112,none,False,Kannada,False,0.99,True,0.244,2,0.852
4469,Odisha,Male,Unmarried,Hindu,Forward caste,Urban,Middle (6-9),casual_daily,private_individual,23,6729,331,none,False,Odia,False,0.868,False,0.189,3,0.393
4470,Gujarat,Female,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,47,6358,1988,none,True,Hindi,False,0.99,True,0.345,1,0.897
4471,Kerala,Male,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,50,14331,1150,none,True,Hindi,False,0.99,True,0.379,1,0.886
4472,Tamil Nadu,Female,Married,Muslim,Muslim,Rural,1-4 yrs,casual_daily,mgnrega,44,4820,97,none,False,Tamil,False,0.99,True,0.507,1,0.848
4473,Kerala,Male,Married,Hindu,Dalit (SC),Urban,Middle (6-9),casual_daily,private_firm,30,167582,2354,none,True,Hindi,False,0.99,True,0.352,3,0.744
4474,Meghalaya,Female,Married,Christian,Adivasi (ST),Rural,1-4 yrs,casual_daily,mgnrega,36,6647,64,none,True,Hindi,False,0.99,True,0.29,1,0.913
4475,Andhra Pradesh,Male,Married,Hindu,OBC,Urban,Secondary (10-11),casual_daily,other_govt_program,45,81758,2640,none,False,Telugu,False,0.868,False,0.217,4,0.31
4476,Uttar Pradesh,Male,Unmarried,Hindu,Forward caste,Urban,Middle (6-9),regular_informal,private_individual,26,43752,2907,none,False,Hindi,False,0.42,False,0.334,3,0.35
4477,West Bengal,Male,Separated/Divorced,Muslim,Muslim,Urban,Middle (6-9),casual_daily,private_individual,29,79474,2152,none,True,Hindi,False,0.99,True,0.269,3,0.769
4478,Chhattisgarh,Female,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,mgnrega,52,70,480,none,False,Hindi,False,0.99,True,0.202,2,0.864
4479,Uttar Pradesh,Male,Married,Muslim,Brahmin,Rural,Higher Sec (12-14),casual_piecework,private_firm,29,72629,2048,none,False,Hindi,False,0.924,True,0.151,3,0.805
4480,Haryana,Female,Separated/Divorced,Hindu,Dalit (SC),Urban,1-4 yrs,regular_informal,private_individual,37,53845,1551,none,True,Hindi,False,0.753,False,0.489,1,0.453
4481,Karnataka,Male,Unmarried,Hindu,OBC,Urban,Middle (6-9),regular_informal,private_individual,27,49493,2921,none,False,Kannada,False,0.42,False,0.113,3,0.416
4482,Rajasthan,Male,Married,Hindu,Brahmin,Rural,Middle (6-9),casual_daily,mgnrega,50,14404,2100,none,False,Hindi,False,0.868,True,0.615,2,0.74
